1  1  0  0
1  2  0  0
1  3  280.816  3.15691
1  4  333.766  3.07247
1  5  324.469  3.1429
1  6  300.668  3.2332
1  7  280.406  3.22258
1  8  328.315  3.26613
1  9  337.001  3.30986
1  10  317.311  3.21517
1  11  326.803  3.18937
1  12  354.096  3.30965
1  13  355.665  3.11883
1  14  384.118  3.09093
1  15  373.645  3.11796
1  16  357.664  3.20483
1  17  351.614  3.11259
1  18  367.05  3.08314
1  19  359.114  3.06465
1  20  376.696  3.16794
1  21  406.626  3.23744
1  22  417.591  3.11415
1  23  390.998  3.10205
1  24  402.547  3.18687
1  25  345.436  2.93144
1  26  375.699  3.10524
1  27  405.722  3.00508
1  28  396.518  3.16547
1  29  394.777  3.12372
1  30  394.411  3.15694
1  31  408.704  3.18539
1  32  368.428  3.16358
1  33  358.167  3.22752
1  34  347.574  3.23315
1  35  387.182  3.1003
1  36  353.536  3.00642
1  37  364.23  3.17354
1  38  350.594  3.19168
1  39  381.775  3.20001
1  40  356.188  3.1586
1  41  356.46  3.21893
1  42  352.628  3.15524
1  43  372.745  3.10179
1  44  365.818  3.09812
1  45  374.734  2.96755
1  46  373.886  3.10711
1  47  369.422  3.17968
1  48  399.77  3.09103
1  49  364.4  3.1858
1  50  387.963  3.08436
1  51  365.772  3.17221
1  52  405.86  3.11661
1  53  399.724  3.11386
1  54  406.311  3.20261
1  55  355.657  3.16998
1  56  399.884  3.10603
1  57  404.214  3.10174
1  58  354.54  3.12268
1  59  393.333  3.07008
1  60  386.117  3.06969
1  61  378.113  3.22561
1  62  379  3.0323
1  63  0  0
1  64  0  0
1  65  0  0
1  66  0  0
1  67  234.107  3.27448
1  68  278.8  3.43497
1  69  253.039  3.38496
1  70  278.64  3.57635
1  71  278.586  3.46721
1  72  271.227  3.22951
1  73  264.111  3.67102
1  74  281.276  3.62297
1  75  293.562  3.62149
1  76  269.317  3.44823
1  77  276.893  3.52194
1  78  291.642  3.45512
1  79  240.196  3.40129
1  80  286.251  3.4096
1  81  276.09  3.66059
1  82  275.647  3.63956
1  83  265.863  3.61756
1  84  270.857  3.48083
1  85  260.746  3.5895
1  86  318.474  3.6273
1  87  250.45  3.45863
1  88  262.405  3.51341
1  89  276.351  3.67579
1  90  303.046  3.52418
1  91  286.304  3.37086
1  92  272.945  3.49642
1  93  308.72  3.51778
1  94  256.961  3.52468
1  95  286.024  3.39542
1  96  308.084  3.5905
1  97  263.129  3.62189
1  98  249.133  3.67639
1  99  275.082  3.56533
1  100  277.315  3.44545
1  101  271.858  3.65439
1  102  282.528  3.49875
1  103  273.85  3.45991
1  104  270.671  3.63322
1  105  265.403  3.54054
1  106  234.22  3.57839
1  107  307.832  3.42646
1  108  314.026  3.4336
1  109  295.29  3.7229
1  110  322.847  3.57713
1  111  330.247  3.36414
1  112  273.132  3.47703
1  113  288.936  3.68441
1  114  304.37  3.6707
1  115  337.616  3.47656
1  116  322.566  3.40594
1  117  339.943  3.67556
1  118  275.175  3.33669
1  119  326.36  3.35643
1  120  330.974  3.55697
1  121  301.599  3.59701
1  122  308.783  3.60403
1  123  290.722  3.49527
1  124  305.209  3.61732
1  125  270.451  3.5234
1  126  297.639  3.58287
1  127  0  0
1  128  0  0
1  129  0  0
1  130  0  0
1  131  445.834  3.2989
1  132  409.743  3.12861
1  133  392.997  3.20866
1  134  388.652  3.48439
1  135  438.134  3.22521
1  136  381.353  3.16817
1  137  401.305  3.15078
1  138  368.278  3.34441
1  139  424.448  3.26475
1  140  388.039  3.31126
1  141  411.67  3.23249
1  142  396.65  3.26578
1  143  403.06  3.40181
1  144  425.045  3.24275
1  145  386.739  3.41949
1  146  390.306  3.13462
1  147  384.777  3.23831
1  148  394.993  3.23866
1  149  433.59  3.13957
1  150  404.265  3.17996
1  151  398.825  3.27791
1  152  381.23  3.14166
1  153  437.941  3.3168
1  154  427.777  3.0898
1  155  436.688  3.19271
1  156  429.146  3.20559
1  157  406.551  3.23012
1  158  470.143  3.11915
1  159  438.118  3.2512
1  160  471.716  3.1842
1  161  484.799  3.13147
1  162  431.682  3.10725
1  163  453.695  3.16067
1  164  473.165  3.20636
1  165  487.291  3.16979
1  166  478.337  3.10242
1  167  474.628  3.2555
1  168  465.061  3.2988
1  169  458.184  3.14776
1  170  472.498  3.20665
1  171  462.793  3.17278
1  172  461.596  3.31656
1  173  462.096  3.34661
1  174  450.98  3.02102
1  175  488.714  3.23941
1  176  481.303  3.25763
1  177  459.404  3.2175
1  178  466.026  3.39551
1  179  486.964  3.23747
1  180  487.501  3.16529
1  181  495.858  3.27075
1  182  482.162  3.09806
1  183  480.105  3.03141
1  184  466.879  3.36692
1  185  492.583  3.4264
1  186  483.933  3.13507
1  187  438.68  3.23074
1  188  455.425  3.34744
1  189  454.838  3.26228
1  190  446.27  3.08804
1  191  0  0
1  192  0  0
1  193  0  0
1  194  0  0
1  195  281.615  3.18429
1  196  290.276  3.16566
1  197  276.285  3.26184
1  198  283.353  3.28551
1  199  327.302  3.12695
1  200  308.811  3.12426
1  201  281.686  3.17679
1  202  328.766  3.24837
1  203  323.374  3.22866
1  204  294.138  3.18187
1  205  342.216  3.30414
1  206  351.274  3.07514
1  207  302.19  3.13317
1  208  309.718  3.14964
1  209  286.279  3.06898
1  210  304.217  3.25321
1  211  300.729  3.2097
1  212  326.061  3.13922
1  213  301.424  3.26225
1  214  350.57  3.27674
1  215  363.81  3.09564
1  216  316.273  3.1707
1  217  306.811  3.06766
1  218  337.556  3.26983
1  219  320.974  3.23135
1  220  366.2  3.10651
1  221  335.51  3.06545
1  222  317.812  3.06469
1  223  289.107  3.19674
1  224  369.655  3.20045
1  225  351.675  3.02094
1  226  329.196  3.09892
1  227  285.55  3.21007
1  228  307.661  3.05784
1  229  307.87  3.06481
1  230  354.827  3.18496
1  231  344.572  2.98194
1  232  345.675  3.49115
1  233  268.286  3.10366
1  234  315.406  3.24306
1  235  275.302  3.23
1  236  271.793  3.48203
1  237  275.803  3.04791
1  238  316.302  3.14854
1  239  301.403  3.1872
1  240  306.901  3.35382
1  241  332.379  3.20538
1  242  315.98  3.26948
1  243  313.436  3.32829
1  244  289.297  3.13655
1  245  299.889  3.29092
1  246  332.569  3.12945
1  247  327.276  3.34167
1  248  320.779  3.25445
1  249  324.88  3.16166
1  250  277.089  3.37499
1  251  297.062  3.23073
1  252  309.9  3.25133
1  253  282.59  3.27475
1  254  288.912  3.13555
1  255  0  0
1  256  0  0
1  257  0  0
1  258  0  0
1  259  268.054  3.08128
1  260  288.423  3.20137
1  261  283.318  3.36374
1  262  312.911  3.28171
1  263  308.256  3.23334
1  264  343.853  3.07677
1  265  341.823  3.16151
1  266  314.901  3.32017
1  267  322.177  3.19598
1  268  372.199  3.12809
1  269  337.73  3.03594
1  270  346.603  3.09999
1  271  333.73  3.33316
1  272  332.552  3.10185
1  273  318.377  3.19364
1  274  332.537  3.21874
1  275  354.758  3.22205
1  276  336.35  3.09187
1  277  331.24  3.17075
1  278  332  3.09927
1  279  369.84  3.05823
1  280  378.104  3.15959
1  281  332.556  3.22825
1  282  337.523  3.08091
1  283  369.014  3.16582
1  284  331.327  3.10081
1  285  353.938  3.18311
1  286  339.443  3.13956
1  287  341.657  3.30325
1  288  351.763  2.99088
1  289  328.74  3.16965
1  290  355.19  3.15895
1  291  342.2  3.19419
1  292  334.305  3.26938
1  293  349.978  2.98387
1  294  332.165  3.19594
1  295  363.145  3.08797
1  296  352.92  2.98109
1  297  340.151  3.06047
1  298  345.166  3.20814
1  299  368.319  3.15483
1  300  406.606  3.02118
1  301  374.343  3.14087
1  302  379.281  3.13224
1  303  399.355  3.21156
1  304  397.087  2.89521
1  305  380.184  3.23246
1  306  401.436  3.11774
1  307  405.829  3.05645
1  308  407.035  3.0687
1  309  447.536  3.16258
1  310  417.454  3.1123
1  311  405.643  3.03857
1  312  419.533  3.03255
1  313  410.696  3.15139
1  314  408.322  3.12486
1  315  447.81  3.09927
1  316  427.592  3.16774
1  317  421.129  3.15742
1  318  392.946  3.15887
1  319  0  0
1  320  0  0
1  321  0  0
1  322  0  0
1  323  306.701  2.73748
1  324  275.405  2.86502
1  325  289.455  2.93561
1  326  317.614  2.92463
1  327  306.798  2.96139
1  328  312.24  2.79193
1  329  287.994  2.9007
1  330  289.525  2.96349
1  331  301.89  2.84242
1  332  289.857  2.97678
1  333  285.956  2.82768
1  334  289.531  2.95642
1  335  306.952  2.71077
1  336  300.71  2.89575
1  337  302.491  2.89121
1  338  300.167  3.03503
1  339  344.053  2.93003
1  340  340.796  2.86655
1  341  341.787  2.92229
1  342  309.774  2.97439
1  343  367.599  2.80752
1  344  399.401  2.87316
1  345  347.058  2.82156
1  346  351.415  2.98633
1  347  380.88  3.01519
1  348  346.341  2.90792
1  349  346.851  2.90822
1  350  334.927  2.87765
1  351  339.314  2.8493
1  352  370.024  2.86329
1  353  361.646  2.9391
1  354  362.766  2.9613
1  355  377.2  2.88798
1  356  329.146  2.83578
1  357  378.703  2.9926
1  358  365.707  2.89275
1  359  352.502  2.80698
1  360  361.566  3.03705
1  361  346.622  2.91932
1  362  323.645  2.86219
1  363  365.452  2.84558
1  364  352.663  2.76723
1  365  337.407  2.95929
1  366  343.51  2.9779
1  367  325.949  2.90326
1  368  325.145  2.88414
1  369  318.953  2.97036
1  370  282.402  2.89454
1  371  313.894  2.99293
1  372  277.676  2.90786
1  373  294.684  2.79787
1  374  297.122  2.8879
1  375  278.769  2.81051
1  376  277.031  2.85298
1  377  269.326  2.99073
1  378  283.517  2.91972
1  379  266.339  2.81903
1  380  249.003  3.01524
1  381  281.871  2.90483
1  382  293.264  2.9983
1  383  0  0
1  384  0  0
1  385  0  0
1  386  0  0
1  387  191.823  3.61865
1  388  230.567  3.69182
1  389  205.319  3.43595
1  390  229.002  3.60113
1  391  226.195  3.47427
1  392  212.748  3.69345
1  393  229.897  3.74695
1  394  212.494  3.67534
1  395  236.616  3.67294
1  396  208.132  3.57803
1  397  232.457  3.66897
1  398  221.393  3.5728
1  399  230.951  3.54126
1  400  212.027  3.68003
1  401  234.276  3.63393
1  402  232.155  3.644
1  403  288.025  3.68114
1  404  268.062  3.23385
1  405  276.084  3.65387
1  406  248.411  3.63085
1  407  265.858  3.53618
1  408  280.085  3.38102
1  409  285.701  3.58271
1  410  241.488  3.55716
1  411  260.642  3.53515
1  412  293.487  3.55756
1  413  260.842  3.55153
1  414  282.454  3.45984
1  415  283.374  3.51811
1  416  311.814  3.65985
1  417  267.392  3.71123
1  418  271.541  3.47903
1  419  243.303  3.39848
1  420  276.734  3.30116
1  421  239.31  3.57008
1  422  248.031  3.54473
1  423  234.548  3.55513
1  424  244.366  3.4725
1  425  207.755  3.57296
1  426  219.469  3.72963
1  427  240.334  3.5443
1  428  235.623  3.67396
1  429  247.666  3.54627
1  430  254.734  3.7016
1  431  214.668  3.43514
1  432  250.034  3.35467
1  433  195.819  3.69294
1  434  179.188  3.49887
1  435  201.922  3.46039
1  436  211.491  3.64244
1  437  192.068  3.58088
1  438  206.029  3.52581
1  439  218.146  3.52315
1  440  234.47  3.55965
1  441  211.971  3.4723
1  442  235.573  3.5271
1  443  200.842  3.55534
1  444  229.184  3.51166
1  445  208.749  3.6669
1  446  229.433  3.60501
1  447  0  0
1  448  0  0
1  449  0  0
1  450  0  0
1  451  245.709  3.12344
1  452  227.224  3.1553
1  453  217.404  3.25415
1  454  235.218  3.11073
1  455  268.91  3.13702
1  456  295.597  3.11051
1  457  257.93  3.02162
1  458  278.411  3.11961
1  459  288.745  3.04598
1  460  263.076  3.08087
1  461  273.332  3.02009
1  462  292.836  2.95692
1  463  336.825  2.97378
1  464  265.048  3.0355
1  465  300.245  3.21288
1  466  298.89  2.98208
1  467  304.342  3.25716
1  468  315.276  3.08427
1  469  302.133  3.07266
1  470  336.933  3.11346
1  471  352.785  2.92367
1  472  347.552  3.08096
1  473  356.195  3.04414
1  474  331.117  2.93319
1  475  341.516  3.12486
1  476  316.023  3.01122
1  477  373.956  3.0821
1  478  293.976  3.14539
1  479  296.565  3.11521
1  480  320.005  3.09366
1  481  317.397  2.99647
1  482  303.541  3.01743
1  483  327.157  3.12784
1  484  325.322  3.06092
1  485  323.607  3.0237
1  486  320.281  3.14217
1  487  338.115  3.13297
1  488  317.584  3.13329
1  489  291.604  3.09526
1  490  284.484  3.12357
1  491  311.573  3.00049
1  492  308.491  3.16806
1  493  300.697  3.13303
1  494  275.529  3.1547
1  495  285.763  3.14445
1  496  309.705  3.18266
1  497  264  3.07471
1  498  297.929  3.08333
1  499  291.336  3.19503
1  500  319.963  3.1681
1  501  271.168  3.2502
1  502  294.294  3.0904
1  503  293.71  3.13538
1  504  301.072  3.17434
1  505  306.257  3.06183
1  506  286.808  3.05905
1  507  311.124  3.12467
1  508  309.254  3.25158
1  509  303.185  3.07708
1  510  285.096  3.16695
1  511  0  0
1  512  0  0
1  513  0  0
1  514  0  0
1  515  211.146  3.07746
1  516  156.79  3.30872
1  517  182.656  3.33286
1  518  239.998  3.21432
1  519  219.799  3.26787
1  520  221.688  3.33048
1  521  213.267  3.20121
1  522  173.065  3.1692
1  523  184.069  3.34367
1  524  217.179  3.28927
1  525  203.905  3.1497
1  526  201.22  3.28379
1  527  206.977  3.18049
1  528  183.5  3.1512
1  529  178.082  3.11524
1  530  195.705  3.26601
1  531  235.467  3.20722
1  532  232.487  3.17663
1  533  210.656  3.31492
1  534  203.083  3.15976
1  535  211.115  3.15784
1  536  229.237  3.1539
1  537  206.203  3.24034
1  538  167.174  3.07566
1  539  182.752  3.12671
1  540  199.512  3.21799
1  541  190.305  3.34739
1  542  228.981  3.0823
1  543  224.286  3.03517
1  544  192.888  3.09142
1  545  153.393  3.09336
1  546  169.023  3.20096
1  547  201.557  3.17483
1  548  218.095  3.23108
1  549  186.418  3.22172
1  550  210.134  3.13147
1  551  210.429  3.01778
1  552  197.269  3.22965
1  553  175.158  3.33658
1  554  181.62  3.14127
1  555  206.62  3.3282
1  556  221.238  3.19849
1  557  225.823  3.1315
1  558  188.685  3.24558
1  559  221.423  3.41777
1  560  205.213  3.21812
1  561  207.005  3.08784
1  562  207.102  3.10987
1  563  214.141  3.16654
1  564  190.773  3.19025
1  565  182.267  3.22704
1  566  216.982  3.30201
1  567  185.29  3.14812
1  568  184.775  3.35384
